id,phosphorus_content,nitrogen_content,total_nutrient,water_content,particle_size
1805-66,44.76825628789808,16.311168754464482,60.94898683203292,2.8181558983873694,93.7803290394282
1805-67,44.73166904872848,16.04483130965913,60.98579069219959,2.8181557169165217,93.77700173735913
1805-68,44.64023719363496,16.221678973667206,60.945126855196854,2.818155564891168,93.77384170054053
1805-69,44.54398665156813,16.267180223630174,60.84876778405962,2.818155437533476,93.770840520459
1805-70,44.49529565429408,16.00041618349845,60.74828820383422,2.818155330840866,93.76799021130164
1805-71,44.52032775639063,16.14567515751568,60.6974604742511,2.8181552414602185,93.76528318870659
1805-72,44.60491701240221,16.009252626820988,60.72347789619536,2.8181551665824918,93.76271224958192
1805-73,44.702517990406896,16.052881352905267,60.81240601987362,2.818155103854438,93.76027055293888
1805-74,44.759761959837284,15.918686801140385,60.91664565017661,2.8181550513046507,93.75795160168902
1805-75,44.74558811466341,15.850092105867404,60.98041051806169,2.8181550072816006,93.75574922535593
1805-76,44.66804921396314,16.20879114811334,60.96958258604939,2.8181549704017392,93.75365756365628
1805-77,44.56970007038079,16.168229286883275,60.88996723410409,2.8181549395060106,93.75167105090641
