id,phosphorus_content,nitrogen_content,total_nutrient,water_content,particle_size
1805-24,44.83773159393173,16.296118074831565,60.94880091173732,2.8200515309030028,94.29168156356594
1805-25,44.836112926818494,16.320076438844435,60.98904428405308,2.819743763752017,94.26264829724542
1805-26,44.755731529762194,15.927897652867546,60.951748348121725,2.819485934955475,94.23507454871528
1805-27,44.638492519944045,15.983965694859537,60.856528338754316,2.8192699415068128,94.20888694723737
1805-28,44.54631653642296,16.2253220956532,60.75412597288556,2.8190889951947997,94.18401581045975
1805-29,44.52725641434106,16.28266745702372,60.69918237723803,2.8189374092646062,94.16039495899943
1805-30,44.58937217378338,16.03436130641,60.72092648194453,2.818810419695286,94.13796154034635
1805-31,44.696556285361034,15.993290045640718,60.80756347931165,2.818704035476807,94.11665586161968
1805-32,44.78845800456785,16.304567082856927,60.91261564539792,2.818614913181157,94.09642123073152
1805-33,44.81351077471309,16.05977763294839,60.97977853110956,2.818540251885567,94.07720380553552
1805-34,44.75698559750618,15.892436070517657,60.97303840001223,2.818477705145512,94.05895245055873
1805-35,44.64880517874338,15.976472542968146,60.89594851515125,2.8184253072509855,94.04161860093575
1805-36,44.546972943510674,15.948917943963325,60.7897247717608,2.8183814114484482,94.02515613318283
1805-37,44.505788337957945,15.89091853537065,60.711176887081876,2.8183446381868924,94.00952124246841
1805-38,44.54626162323081,15.90887549984569,60.70230062595277,2.8183138317615106,93.99467232605313
1805-39,44.64484356897899,16.29106848047481,60.76780697204913,2.8182880239923693,93.9805698725896
1805-40,44.746510101584995,16.235227859186168,60.87260625872398,2.8182664037965885,93.96717635698688
1805-41,44.79493118504653,16.088213570063694,60.96059016048926,2.818248291697746,93.95445614056044
1805-42,44.76318123632661,16.16187551501929,60.98466015930069,2.818233118471388,93.94237537620138
1805-43,44.66824674808911,16.236815343809887,60.931931102335284,2.8182204072555255,93.93090191831308
1805-44,44.56151418195018,15.977886187058367,60.830621386551286,2.8182097585638837,93.92000523727519
1805-45,44.50055937495811,15.877342578080286,60.7349451786896,2.8182008377309034,93.90965633820765
1805-46,44.51772276693894,15.897653387594232,60.69609547121459,2.8181933643939208,93.89982768381851
1805-47,44.602619300125134,15.973723655712604,60.734848369774625,2.8181871036819697,93.89049312113019
1805-48,44.708038560121686,15.935625977875747,60.83044891471542,2.8181818588342895,93.88162781188923
1805-49,44.77588643664499,16.217079385560396,60.93172389833731,2.818177465016557,93.87320816647444
1805-50,44.76891324109946,16.013096121742006,60.984471552637785,2.818173784140497,93.86521178112746
1805-51,44.69089948874771,16.345352921671985,60.96046806535611,2.818170700524062,93.85761737833882
1805-52,44.58436070878327,15.853758685371972,60.87256772942624,2.8181681172557966,93.85040475023082
1805-53,44.50714965557237,15.850243309909361,60.76781788880345,2.8181659531491143,93.84355470478654
1805-54,44.500830216826564,15.854100372448881,60.7022764440602,2.8181641401907798,93.83704901478201
1805-55,44.56810998936985,15.881739085590212,60.71101101062115,2.8181626214033977,93.8308703692855
1805-56,44.67158250404419,16.13091239152279,60.789335415102386,2.818161349054735,93.8250023275951
1805-57,44.75434417347069,16.15550651028887,60.895323228060874,2.8181602831576,93.81942927549171
1805-58,44.771123208805854,16.02837740174018,60.97225013219503,2.81815939021313,93.8141363836914
1805-59,44.712891624166254,16.272324683432025,60.97895215946744,2.8181586421579934,93.80910956838625
1805-60,44.6115803828582,16.145726050570225,60.911852382115114,2.8181580154824206,93.80433545376884
1805-61,44.5224398773174,16.166947392765092,60.8068696440439,2.8181574904913416,93.79980133644077
1805-62,44.493788105476575,15.900202045345932,60.720190788296634,2.8181570506854112,93.79549515161023
1805-63,44.540709164499454,16.06130025603881,60.698199219033796,2.818156682242472,93.79140544098894
1805-64,44.637017521665236,16.31152139570897,60.752654151746896,2.8181563735831516,93.7875213223029
1805-65,44.72976524781715,16.142540853222062,60.85440265855166,2.8181561150069494,93.7838324603358
1805-66,44.76825628789809,16.07324939268036,60.948986832032915,2.8181558983873694,93.78032903942821
1805-67,44.7316690487285,16.181392231679023,60.9857906921996,2.818155716916522,93.77700173735911
1805-68,44.64023719363497,16.0321572118959,60.94512685519686,2.818155564891168,93.77384170054052
1805-69,44.54398665156814,15.964858861827187,60.84876778405962,2.8181554375334756,93.77084052045902
1805-70,44.495295654294075,16.17539791637369,60.74828820383422,2.818155330840866,93.76799021130167
1805-71,44.520327756390635,16.310971456873965,60.6974604742511,2.8181552414602185,93.76528318870662
1805-72,44.60491701240222,16.141058419702144,60.72347789619536,2.8181551665824913,93.76271224958191
1805-73,44.70251799040691,16.20743090401553,60.812406019873634,2.818155103854438,93.76027055293889
1805-74,44.759761959837284,16.199727595999512,60.916645650176605,2.8181550513046503,93.75795160168903
1805-75,44.74558811466341,16.11211461731323,60.98041051806169,2.8181550072816006,93.75574922535591
1805-76,44.66804921396315,16.05384475900091,60.9695825860494,2.8181549704017392,93.75365756365628
1805-77,44.56970007038081,16.042580623214334,60.88996723410409,2.8181549395060106,93.75167105090641
