id,phosphorus_content,nitrogen_content,total_nutrient,water_content,particle_size
1805-42,44.76318123632661,16.041188985001867,60.98466015930069,2.818233118471388,93.94237537620138
1805-43,44.66824674808911,16.050453534224566,60.931931102335284,2.8182204072555255,93.93090191831308
1805-44,44.56151418195018,16.04534917174397,60.830621386551286,2.8182097585638837,93.92000523727519
1805-45,44.50055937495811,16.053115962416157,60.7349451786896,2.8182008377309034,93.90965633820765
1805-46,44.51772276693894,16.04963327376427,60.69609547121459,2.8181933643939208,93.89982768381851
1805-47,44.602619300125134,16.05554705977088,60.734848369774625,2.8181871036819697,93.89049312113019
1805-48,44.708038560121686,16.05389884412824,60.83044891471542,2.8181818588342895,93.88162781188923
1805-49,44.77588643664499,16.05788353944035,60.93172389833731,2.818177465016557,93.87320816647444
1805-50,44.76891324109946,16.05802716290576,60.984471552637785,2.818173784140497,93.86521178112746
1805-51,44.69089948874771,16.060233417042017,60.96046806535611,2.818170700524062,93.85761737833882
1805-52,44.58436070878327,16.061931514994342,60.87256772942624,2.8181681172557966,93.85040475023082
1805-53,44.50714965557237,16.062670503975653,60.76781788880345,2.8181659531491143,93.84355470478654
1805-54,44.500830216826564,16.065560089266498,60.7022764440602,2.8181641401907798,93.83704901478201
1805-55,44.56810998936985,16.065233905613468,60.71101101062115,2.8181626214033977,93.8308703692855
1805-56,44.67158250404419,16.068894352159116,60.789335415102386,2.818161349054735,93.8250023275951
1805-57,44.75434417347069,16.067931486418296,60.895323228060874,2.8181602831576,93.81942927549171
1805-58,44.771123208805854,16.071944066129003,60.97225013219503,2.81815939021313,93.8141363836914
1805-59,44.712891624166254,16.07074604931599,60.97895215946744,2.8181586421579934,93.80910956838625
1805-60,44.6115803828582,16.074740241055707,60.911852382115114,2.8181580154824206,93.80433545376884
1805-61,44.5224398773174,16.073642948304002,60.8068696440439,2.8181574904913416,93.79980133644077
1805-62,44.493788105476575,16.07732725522217,60.720190788296634,2.8181570506854112,93.79549515161023
1805-63,44.540709164499454,16.07657797373293,60.698199219033796,2.818156682242472,93.79140544098894
1805-64,44.637017521665236,16.07975520463751,60.752654151746896,2.8181563735831516,93.7875213223029
1805-65,44.72976524781715,16.07950457301799,60.85440265855166,2.8181561150069494,93.7838324603358
1805-66,44.76825628789809,16.082073282616175,60.948986832032915,2.8181558983873694,93.78032903942821
1805-67,44.7316690487285,16.082379748378024,60.9857906921996,2.818155716916522,93.77700173735911
1805-68,44.64023719363497,16.084324701551218,60.94512685519686,2.818155564891168,93.77384170054052
1805-69,44.54398665156814,16.085168264384688,60.84876778405962,2.8181554375334756,93.77084052045902
1805-70,44.495295654294075,16.086543385237576,60.74828820383422,2.818155330840866,93.76799021130167
1805-71,44.520327756390635,16.08784506652031,60.6974604742511,2.8181552414602185,93.76528318870662
1805-72,44.60491701240222,16.08875241308464,60.72347789619536,2.8181551665824913,93.76271224958191
1805-73,44.70251799040691,16.090396032686854,60.812406019873634,2.818155103854438,93.76027055293889
1805-74,44.759761959837284,16.090964006611678,60.916645650176605,2.8181550513046503,93.75795160168903
1805-75,44.74558811466341,16.09281733852697,60.98041051806169,2.8181550072816006,93.75574922535591
1805-76,44.66804921396315,16.093180722744773,60.9695825860494,2.8181549704017392,93.75365756365628
1805-77,44.56970007038081,16.09511381033449,60.88996723410409,2.8181549395060106,93.75167105090641
